<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBRX.US,5,20240531,210500,6.4895,6.5,6.475,6.475,29102,0
IBRX.US,5,20240531,211000,6.475,6.5,6.47,6.5,10467,0
IBRX.US,5,20240531,211500,6.5,6.5,6.47,6.47,38496,0
IBRX.US,5,20240531,212000,6.48,6.5,6.48,6.4912,9510,0
IBRX.US,5,20240531,212500,6.495,6.5297,6.49,6.49,18245,0
IBRX.US,5,20240531,213000,6.495,6.495,6.4701,6.48,38493,0
IBRX.US,5,20240531,213500,6.48,6.48,6.465,6.475,39298,0
IBRX.US,5,20240531,214000,6.48,6.48,6.46,6.475,26570,0
IBRX.US,5,20240531,214500,6.475,6.48,6.45,6.455,51837,0
IBRX.US,5,20240531,215000,6.46,6.475,6.45,6.465,65446,0
IBRX.US,5,20240531,215500,6.465,6.47,6.39,6.4,512914,0
IBRX.US,5,20240603,153000,6.46,6.47,6.06,6.07,239225,0
IBRX.US,5,20240603,153500,6.09,6.2188,6.06,6.17,111049,0
IBRX.US,5,20240603,154000,6.19,6.29,6.19,6.25,66621,0
IBRX.US,5,20240603,154500,6.25,6.29,6.18,6.24,71812,0
IBRX.US,5,20240603,155000,6.23,6.2399,6.085,6.18,72525,0
IBRX.US,5,20240603,155500,6.1755,6.21,6.14,6.1799,71031,0
IBRX.US,5,20240603,160000,6.1636,6.25,6.1636,6.21,31820,0
IBRX.US,5,20240603,160500,6.22,6.225,6.11,6.12,30423,0
IBRX.US,5,20240603,161000,6.12,6.16,6.11,6.119,27393,0
IBRX.US,5,20240603,161500,6.115,6.16,6.095,6.0997,82365,0
IBRX.US,5,20240603,162000,6.105,6.23,6.099,6.2207,37234,0
IBRX.US,5,20240603,162500,6.22,6.23,6.19,6.19,19462,0
IBRX.US,5,20240603,163000,6.1989,6.23,6.1511,6.16,36597,0
IBRX.US,5,20240603,163500,6.165,6.21,6.14,6.18,18362,0
IBRX.US,5,20240603,164000,6.195,6.24,6.16,6.16,16605,0
IBRX.US,5,20240603,164500,6.16,6.27,6.16,6.25,65709,0
IBRX.US,5,20240603,165000,6.25,6.39,6.25,6.3417,84164,0
IBRX.US,5,20240603,165500,6.34,6.34,6.28,6.285,25642,0
IBRX.US,5,20240603,170000,6.2838,6.355,6.28,6.31,31539,0
IBRX.US,5,20240603,170500,6.31,6.34,6.275,6.28,18202,0
IBRX.US,5,20240603,171000,6.29,6.335,6.28,6.29,32981,0
IBRX.US,5,20240603,171500,6.29,6.315,6.25,6.26,19064,0
IBRX.US,5,20240603,172000,6.26,6.275,6.1903,6.1946,27899,0
IBRX.US,5,20240603,172500,6.19,6.205,6.17,6.2,22469,0
IBRX.US,5,20240603,173000,6.2,6.215,6.16,6.17,22801,0
IBRX.US,5,20240603,173500,6.17,6.19,6.135,6.135,19615,0
IBRX.US,5,20240603,174000,6.13,6.15,6.12,6.1397,23326,0
IBRX.US,5,20240603,174500,6.13,6.135,6.1,6.1103,31672,0
IBRX.US,5,20240603,175000,6.1107,6.15,6.08,6.15,79602,0
IBRX.US,5,20240603,175500,6.1499,6.1499,6.09,6.09,30745,0
IBRX.US,5,20240603,180000,6.085,6.125,6.08,6.085,17643,0
IBRX.US,5,20240603,180500,6.0899,6.095,6.02,6.0598,101600,0
IBRX.US,5,20240603,181000,6.055,6.095,6.05,6.06,25536,0
IBRX.US,5,20240603,181500,6.055,6.065,6.03,6.045,42417,0
IBRX.US,5,20240603,182000,6.04,6.05,6.01,6.015,98610,0
IBRX.US,5,20240603,182500,6.015,6.0599,6.015,6.0499,50581,0
IBRX.US,5,20240603,183000,6.0491,6.08,6.03,6.03,39454,0
IBRX.US,5,20240603,183500,6.025,6.08,6.015,6.075,21047,0
IBRX.US,5,20240603,184000,6.075,6.08,6.04,6.05,24837,0
IBRX.US,5,20240603,184500,6.05,6.06,6.04,6.045,16448,0
IBRX.US,5,20240603,185000,6.04,6.04,5.975,6.0083,106506,0
IBRX.US,5,20240603,185500,6.005,6.02,5.91,5.9393,145866,0
IBRX.US,5,20240603,190000,5.935,5.94,5.915,5.92,28206,0
IBRX.US,5,20240603,190500,5.9201,5.9202,5.87,5.885,59216,0
IBRX.US,5,20240603,191000,5.8873,5.9,5.85,5.8999,66968,0
IBRX.US,5,20240603,191500,5.9,5.96,5.8901,5.9476,45562,0
IBRX.US,5,20240603,192000,5.95,5.95,5.89,5.89,26307,0
IBRX.US,5,20240603,192500,5.8998,5.945,5.89,5.925,43623,0
IBRX.US,5,20240603,193000,5.9275,5.9298,5.9,5.9074,22289,0
IBRX.US,5,20240603,193500,5.9,5.93,5.89,5.925,35935,0
IBRX.US,5,20240603,194000,5.9277,5.97,5.91,5.925,78734,0
IBRX.US,5,20240603,194500,5.9299,5.935,5.9,5.925,30273,0
IBRX.US,5,20240603,195000,5.925,5.95,5.91,5.91,19997,0
IBRX.US,5,20240603,195500,5.91,5.93,5.91,5.9225,22235,0
IBRX.US,5,20240603,200000,5.925,5.93,5.91,5.915,30563,0
IBRX.US,5,20240603,200500,5.92,5.93,5.91,5.925,16745,0
IBRX.US,5,20240603,201000,5.925,5.9791,5.925,5.965,21760,0
IBRX.US,5,20240603,201500,5.965,5.98,5.965,5.98,5401,0
IBRX.US,5,20240603,202000,5.9797,6,5.965,5.9898,15062,0
IBRX.US,5,20240603,202500,5.985,6.04,5.985,6.04,56721,0
IBRX.US,5,20240603,203000,6.04,6.0682,6.02,6.035,53958,0
IBRX.US,5,20240603,203500,6.035,6.05,6.03,6.05,29173,0
IBRX.US,5,20240603,204000,6.05,6.095,6.045,6.095,67832,0
IBRX.US,5,20240603,204500,6.095,6.12,6.09,6.11,53925,0
IBRX.US,5,20240603,205000,6.1,6.115,6.09,6.095,37477,0
IBRX.US,5,20240603,205500,6.095,6.115,6.07,6.105,31886,0
IBRX.US,5,20240603,210000,6.105,6.11,6.085,6.105,19940,0
IBRX.US,5,20240603,210500,6.105,6.12,6.08,6.12,29360,0
IBRX.US,5,20240603,211000,6.12,6.13,6.1,6.12,21490,0
IBRX.US,5,20240603,211500,6.12,6.13,6.1102,6.125,11233,0
IBRX.US,5,20240603,212000,6.125,6.135,6.08,6.085,86351,0
IBRX.US,5,20240603,212500,6.08,6.1,6.07,6.095,30733,0
IBRX.US,5,20240603,213000,6.095,6.105,6.08,6.105,38935,0
IBRX.US,5,20240603,213500,6.105,6.13,6.1,6.1,26707,0
IBRX.US,5,20240603,214000,6.105,6.13,6.105,6.12,28483,0
IBRX.US,5,20240603,214500,6.125,6.15,6.11,6.15,57604,0
IBRX.US,5,20240603,215000,6.15,6.155,6.13,6.155,68665,0
IBRX.US,5,20240603,215500,6.155,6.22,6.14,6.205,243359,0
IBRX.US,5,20240604,153000,6.2,6.2,6.11,6.11,50411,0
IBRX.US,5,20240604,153500,6.1091,6.17,6.09,6.12,30720,0
IBRX.US,5,20240604,154000,6.13,6.14,6.0702,6.11,41257,0
IBRX.US,5,20240604,154500,6.09,6.14,6.07,6.09,49940,0
IBRX.US,5,20240604,155000,6.09,6.24,6.09,6.205,82181,0
IBRX.US,5,20240604,155500,6.205,6.21,6.125,6.19,43481,0
IBRX.US,5,20240604,160000,6.24,6.295,6.21,6.24,24939,0
IBRX.US,5,20240604,160500,6.23,6.235,6.15,6.19,13733,0
IBRX.US,5,20240604,161000,6.185,6.215,6.185,6.1899,14509,0
IBRX.US,5,20240604,161500,6.185,6.28,6.18,6.27,33637,0
IBRX.US,5,20240604,162000,6.265,6.265,6.2,6.2,12770,0
IBRX.US,5,20240604,162500,6.195,6.215,6.16,6.165,11544,0
IBRX.US,5,20240604,163000,6.16,6.23,6.155,6.185,58082,0
IBRX.US,5,20240604,163500,6.185,6.185,6.1525,6.17,11235,0
IBRX.US,5,20240604,164000,6.18,6.1874,6.155,6.1599,5495,0
IBRX.US,5,20240604,164500,6.16,6.19,6.155,6.17,6460,0
IBRX.US,5,20240604,165000,6.165,6.175,6.14,6.14,14401,0
IBRX.US,5,20240604,165500,6.135,6.1374,6.12,6.12,9266,0
IBRX.US,5,20240604,170000,6.12,6.15,6.12,6.13,10182,0
IBRX.US,5,20240604,170500,6.1399,6.15,6.125,6.15,17749,0
IBRX.US,5,20240604,171000,6.148,6.165,6.1301,6.1382,12456,0
IBRX.US,5,20240604,171500,6.135,6.195,6.135,6.18,15658,0
IBRX.US,5,20240604,172000,6.19,6.2,6.17,6.18,6805,0
IBRX.US,5,20240604,172500,6.18,6.19,6.15,6.1784,24151,0
IBRX.US,5,20240604,173000,6.175,6.18,6.15,6.16,4548,0
IBRX.US,5,20240604,173500,6.15,6.16,6.15,6.155,17507,0
IBRX.US,5,20240604,174000,6.1599,6.17,6.155,6.16,14199,0
IBRX.US,5,20240604,174500,6.16,6.185,6.16,6.185,7065,0
IBRX.US,5,20240604,175000,6.2,6.21,6.17,6.185,7515,0
IBRX.US,5,20240604,175500,6.1735,6.175,6.16,6.165,7982,0
IBRX.US,5,20240604,180000,6.175,6.185,6.1701,6.18,3681,0
IBRX.US,5,20240604,180500,6.17,6.17,6.1527,6.155,6119,0
IBRX.US,5,20240604,181000,6.1514,6.16,6.14,6.145,10910,0
IBRX.US,5,20240604,181500,6.145,6.16,6.145,6.15,7967,0
IBRX.US,5,20240604,182000,6.155,6.17,6.15,6.155,5297,0
IBRX.US,5,20240604,182500,6.16,6.185,6.16,6.185,4908,0
IBRX.US,5,20240604,183000,6.18,6.18,6.165,6.17,4154,0
IBRX.US,5,20240604,183500,6.165,6.1702,6.15,6.17,4360,0
IBRX.US,5,20240604,184000,6.17,6.2,6.165,6.2,9166,0
IBRX.US,5,20240604,184500,6.1906,6.2,6.185,6.1925,12236,0
IBRX.US,5,20240604,185000,6.195,6.195,6.175,6.185,5542,0
IBRX.US,5,20240604,185500,6.19,6.19,6.18,6.18,5377,0
IBRX.US,5,20240604,190000,6.18,6.18,6.15,6.16,8714,0
IBRX.US,5,20240604,190500,6.16,6.16,6.14,6.145,14266,0
IBRX.US,5,20240604,191000,6.1498,6.2,6.14,6.1725,17229,0
IBRX.US,5,20240604,191500,6.195,6.21,6.15,6.15,76212,0
IBRX.US,5,20240604,192000,6.16,6.165,6.15,6.1548,8067,0
IBRX.US,5,20240604,192500,6.155,6.17,6.15,6.17,4868,0
IBRX.US,5,20240604,193000,6.17,6.18,6.16,6.165,15241,0
IBRX.US,5,20240604,193500,6.16,6.1799,6.15,6.1799,7149,0
IBRX.US,5,20240604,194000,6.17,6.18,6.165,6.175,5315,0
IBRX.US,5,20240604,194500,6.1701,6.195,6.17,6.19,16044,0
IBRX.US,5,20240604,195000,6.18,6.195,6.18,6.19,3525,0
IBRX.US,5,20240604,195500,6.19,6.1903,6.185,6.19,4718,0
IBRX.US,5,20240604,200000,6.18,6.18,6.155,6.1623,7879,0
IBRX.US,5,20240604,200500,6.16,6.175,6.1599,6.17,5829,0
IBRX.US,5,20240604,201000,6.16,6.17,6.155,6.17,7515,0
IBRX.US,5,20240604,201500,6.1601,6.19,6.1601,6.1799,8980,0
IBRX.US,5,20240604,202000,6.1799,6.195,6.175,6.185,4088,0
IBRX.US,5,20240604,202500,6.19,6.205,6.17,6.205,20027,0
IBRX.US,5,20240604,203000,6.205,6.205,6.18,6.2,12173,0
IBRX.US,5,20240604,203500,6.2,6.2199,6.2,6.205,9149,0
IBRX.US,5,20240604,204000,6.21,6.21,6.2,6.205,7060,0
IBRX.US,5,20240604,204500,6.205,6.205,6.184,6.185,5846,0
IBRX.US,5,20240604,205000,6.19,6.19,6.16,6.17,11406,0
IBRX.US,5,20240604,205500,6.165,6.175,6.1522,6.16,13829,0
IBRX.US,5,20240604,210000,6.155,6.16,6.14,6.145,12735,0
IBRX.US,5,20240604,210500,6.145,6.17,6.13,6.1618,36540,0
IBRX.US,5,20240604,211000,6.17,6.175,6.165,6.175,22138,0
IBRX.US,5,20240604,211500,6.17,6.175,6.155,6.16,11317,0
IBRX.US,5,20240604,212000,6.155,6.165,6.152,6.16,4455,0
IBRX.US,5,20240604,212500,6.16,6.165,6.15,6.155,8570,0
IBRX.US,5,20240604,213000,6.155,6.175,6.15,6.175,31650,0
IBRX.US,5,20240604,213500,6.18,6.195,6.17,6.195,17462,0
IBRX.US,5,20240604,214000,6.195,6.215,6.195,6.2088,21998,0
IBRX.US,5,20240604,214500,6.205,6.215,6.195,6.21,24633,0
IBRX.US,5,20240604,215000,6.2,6.22,6.19,6.2,53599,0
IBRX.US,5,20240604,215500,6.2,6.2064,6.15,6.15,733218,0
IBRX.US,5,20240605,153000,6.19,6.2239,6.15,6.18,21239,0
IBRX.US,5,20240605,153500,6.17,6.17,6.1002,6.13,29179,0
IBRX.US,5,20240605,154000,6.15,6.19,6.1302,6.14,9754,0
IBRX.US,5,20240605,154500,6.15,6.2,6.15,6.1799,10651,0
IBRX.US,5,20240605,155000,6.185,6.235,6.16,6.235,23684,0
IBRX.US,5,20240605,155500,6.235,6.3,6.195,6.26,71412,0
IBRX.US,5,20240605,160000,6.2485,6.27,6.223,6.26,23197,0
IBRX.US,5,20240605,160500,6.26,6.265,6.17,6.18,31203,0
IBRX.US,5,20240605,161000,6.175,6.175,6.135,6.145,19036,0
IBRX.US,5,20240605,161500,6.14,6.1599,6.115,6.145,16777,0
IBRX.US,5,20240605,162000,6.148,6.225,6.148,6.22,14984,0
IBRX.US,5,20240605,162500,6.23,6.24,6.1901,6.235,30415,0
IBRX.US,5,20240605,163000,6.24,6.265,6.2214,6.26,30840,0
IBRX.US,5,20240605,163500,6.265,6.3,6.25,6.285,54198,0
IBRX.US,5,20240605,164000,6.29,6.315,6.27,6.275,49968,0
IBRX.US,5,20240605,164500,6.2702,6.3183,6.2702,6.28,9670,0
IBRX.US,5,20240605,165000,6.275,6.29,6.24,6.2402,15226,0
IBRX.US,5,20240605,165500,6.24,6.2899,6.2202,6.275,21062,0
IBRX.US,5,20240605,170000,6.28,6.3,6.28,6.295,4800,0
IBRX.US,5,20240605,170500,6.29,6.32,6.29,6.305,10078,0
IBRX.US,5,20240605,171000,6.305,6.31,6.2701,6.2701,10273,0
IBRX.US,5,20240605,171500,6.275,6.32,6.275,6.32,30382,0
IBRX.US,5,20240605,172000,6.325,6.35,6.3101,6.335,50699,0
IBRX.US,5,20240605,172500,6.335,6.34,6.3199,6.3235,9214,0
IBRX.US,5,20240605,173000,6.33,6.38,6.33,6.3698,24656,0
IBRX.US,5,20240605,173500,6.37,6.4,6.365,6.3994,39574,0
IBRX.US,5,20240605,174000,6.4,6.49,6.4,6.49,70508,0
IBRX.US,5,20240605,174500,6.49,6.5399,6.48,6.535,62303,0
IBRX.US,5,20240605,175000,6.5315,6.54,6.46,6.5101,69063,0
IBRX.US,5,20240605,175500,6.515,6.515,6.475,6.475,39460,0
IBRX.US,5,20240605,180000,6.48,6.49,6.4013,6.4013,39511,0
IBRX.US,5,20240605,180500,6.41,6.46,6.41,6.445,32134,0
IBRX.US,5,20240605,181000,6.4448,6.445,6.39,6.42,16841,0
IBRX.US,5,20240605,181500,6.41,6.44,6.3897,6.435,8756,0
IBRX.US,5,20240605,182000,6.435,6.435,6.39,6.41,11891,0
IBRX.US,5,20240605,182500,6.41,6.415,6.39,6.39,25003,0
IBRX.US,5,20240605,183000,6.39,6.405,6.36,6.36,10730,0
IBRX.US,5,20240605,183500,6.365,6.39,6.36,6.37,14228,0
IBRX.US,5,20240605,184000,6.365,6.37,6.3501,6.3501,20209,0
IBRX.US,5,20240605,184500,6.35,6.365,6.31,6.32,86039,0
IBRX.US,5,20240605,185000,6.3115,6.359,6.29,6.359,25410,0
IBRX.US,5,20240605,185500,6.355,6.37,6.355,6.365,5186,0
IBRX.US,5,20240605,190000,6.365,6.385,6.34,6.34,16008,0
IBRX.US,5,20240605,190500,6.33,6.34,6.325,6.33,5872,0
IBRX.US,5,20240605,191000,6.34,6.36,6.34,6.355,9930,0
IBRX.US,5,20240605,191500,6.3599,6.365,6.3301,6.335,8271,0
IBRX.US,5,20240605,192000,6.33,6.33,6.3,6.3,12238,0
IBRX.US,5,20240605,192500,6.3,6.3,6.285,6.285,16937,0
IBRX.US,5,20240605,193000,6.28,6.31,6.28,6.3068,27633,0
IBRX.US,5,20240605,193500,6.3,6.31,6.27,6.29,18417,0
IBRX.US,5,20240605,194000,6.285,6.3,6.26,6.28,27861,0
IBRX.US,5,20240605,194500,6.29,6.2947,6.26,6.265,10489,0
IBRX.US,5,20240605,195000,6.27,6.28,6.26,6.265,10149,0
IBRX.US,5,20240605,195500,6.265,6.27,6.23,6.25,51199,0
IBRX.US,5,20240605,200000,6.26,6.26,6.26,6.26,200,0
IBRX.US,5,20240605,200500,6.26,6.2897,6.26,6.26,10301,0
IBRX.US,5,20240605,201000,6.265,6.28,6.265,6.2765,7525,0
IBRX.US,5,20240605,201500,6.28,6.285,6.27,6.28,5833,0
IBRX.US,5,20240605,202000,6.28,6.28,6.245,6.245,15388,0
IBRX.US,5,20240605,202500,6.245,6.28,6.23,6.26,35783,0
IBRX.US,5,20240605,203000,6.255,6.27,6.255,6.265,7197,0
IBRX.US,5,20240605,203500,6.265,6.27,6.25,6.255,5279,0
IBRX.US,5,20240605,204000,6.25,6.26,6.24,6.26,17364,0
IBRX.US,5,20240605,204500,6.255,6.26,6.25,6.255,4018,0
IBRX.US,5,20240605,205000,6.25,6.29,6.25,6.285,22327,0
IBRX.US,5,20240605,205500,6.29,6.3,6.285,6.29,6262,0
IBRX.US,5,20240605,210000,6.295,6.3198,6.285,6.295,27943,0
IBRX.US,5,20240605,210500,6.3,6.3,6.29,6.295,2937,0
IBRX.US,5,20240605,211000,6.295,6.295,6.2821,6.29,7268,0
IBRX.US,5,20240605,211500,6.295,6.3,6.285,6.29,11679,0
IBRX.US,5,20240605,212000,6.2875,6.3,6.2711,6.3,12454,0
IBRX.US,5,20240605,212500,6.3,6.3,6.29,6.295,4014,0
IBRX.US,5,20240605,213000,6.3,6.3,6.21,6.2399,101556,0
IBRX.US,5,20240605,213500,6.2369,6.245,6.22,6.23,18611,0
IBRX.US,5,20240605,214000,6.23,6.25,6.225,6.25,31804,0
IBRX.US,5,20240605,214500,6.245,6.275,6.245,6.27,24906,0
IBRX.US,5,20240605,215000,6.26,6.38,6.24,6.36,80014,0
IBRX.US,5,20240605,215500,6.37,6.395,6.3411,6.36,653081,0
IBRX.US,5,20240606,153000,6.21,6.31,6.21,6.28,96521,0
IBRX.US,5,20240606,153500,6.26,6.3,6.16,6.21,47998,0
IBRX.US,5,20240606,154000,6.215,6.2223,6.17,6.2066,26128,0
IBRX.US,5,20240606,154500,6.215,6.215,6.15,6.1812,12842,0
IBRX.US,5,20240606,155000,6.1821,6.21,6.15,6.17,32218,0
IBRX.US,5,20240606,155500,6.16,6.1997,6.16,6.1612,11137,0
IBRX.US,5,20240606,160000,6.165,6.18,6.12,6.16,26498,0
IBRX.US,5,20240606,160500,6.16,6.16,6.12,6.12,11459,0
IBRX.US,5,20240606,161000,6.1155,6.14,6.11,6.115,8106,0
IBRX.US,5,20240606,161500,6.115,6.1271,6.032,6.055,82126,0
IBRX.US,5,20240606,162000,6.055,6.1,6.0488,6.1,21976,0
IBRX.US,5,20240606,162500,6.085,6.11,6.0777,6.095,25071,0
IBRX.US,5,20240606,163000,6.1,6.13,6.095,6.11,23863,0
IBRX.US,5,20240606,163500,6.115,6.1181,6.07,6.075,26093,0
IBRX.US,5,20240606,164000,6.07,6.08,6.05,6.055,46386,0
IBRX.US,5,20240606,164500,6.055,6.11,6.05,6.09,37761,0
IBRX.US,5,20240606,165000,6.075,6.08,6.035,6.055,38821,0
IBRX.US,5,20240606,165500,6.055,6.065,6.045,6.065,16200,0
IBRX.US,5,20240606,170000,6.0552,6.065,6.04,6.055,31758,0
IBRX.US,5,20240606,170500,6.0599,6.09,6.055,6.075,25974,0
IBRX.US,5,20240606,171000,6.07,6.08,6.065,6.075,21435,0
IBRX.US,5,20240606,171500,6.07,6.09,6.07,6.08,16018,0
IBRX.US,5,20240606,172000,6.095,6.12,6.095,6.115,13332,0
IBRX.US,5,20240606,172500,6.115,6.165,6.09,6.15,30872,0
IBRX.US,5,20240606,173000,6.16,6.245,6.15,6.23,28280,0
IBRX.US,5,20240606,173500,6.228,6.235,6.2,6.2,32820,0
IBRX.US,5,20240606,174000,6.1988,6.2,6.1612,6.165,9069,0
IBRX.US,5,20240606,174500,6.165,6.175,6.145,6.17,14307,0
IBRX.US,5,20240606,175000,6.175,6.195,6.175,6.19,4578,0
IBRX.US,5,20240606,175500,6.19,6.19,6.1501,6.1501,1400,0
IBRX.US,5,20240606,180000,6.155,6.165,6.15,6.165,6586,0
IBRX.US,5,20240606,180500,6.16,6.16,6.155,6.155,871,0
IBRX.US,5,20240606,181000,6.15,6.155,6.15,6.1503,7988,0
IBRX.US,5,20240606,181500,6.155,6.1599,6.14,6.1599,14542,0
IBRX.US,5,20240606,182000,6.155,6.16,6.145,6.16,15244,0
IBRX.US,5,20240606,182500,6.16,6.185,6.16,6.175,7503,0
IBRX.US,5,20240606,183000,6.175,6.175,6.15,6.16,20682,0
IBRX.US,5,20240606,183500,6.155,6.1599,6.1406,6.15,7421,0
IBRX.US,5,20240606,184000,6.145,6.155,6.145,6.15,4215,0
IBRX.US,5,20240606,184500,6.1514,6.16,6.15,6.16,6333,0
IBRX.US,5,20240606,185000,6.155,6.16,6.1445,6.145,3239,0
IBRX.US,5,20240606,185500,6.145,6.1455,6.1401,6.145,2568,0
IBRX.US,5,20240606,190000,6.145,6.16,6.14,6.1599,11391,0
IBRX.US,5,20240606,190500,6.1598,6.1599,6.14,6.145,26685,0
IBRX.US,5,20240606,191000,6.145,6.155,6.14,6.145,13584,0
IBRX.US,5,20240606,191500,6.1423,6.15,6.14,6.15,2660,0
IBRX.US,5,20240606,192000,6.145,6.1799,6.135,6.1788,10797,0
IBRX.US,5,20240606,192500,6.1712,6.225,6.1712,6.22,6936,0
IBRX.US,5,20240606,193000,6.215,6.22,6.2,6.22,3652,0
IBRX.US,5,20240606,193500,6.2101,6.25,6.2101,6.2398,19909,0
IBRX.US,5,20240606,194000,6.2377,6.27,6.225,6.265,9281,0
IBRX.US,5,20240606,194500,6.2601,6.265,6.2201,6.2201,25452,0
IBRX.US,5,20240606,195000,6.2209,6.25,6.2209,6.245,16585,0
IBRX.US,5,20240606,195500,6.2444,6.25,6.23,6.23,2215,0
IBRX.US,5,20240606,200000,6.225,6.23,6.2,6.21,19953,0
IBRX.US,5,20240606,200500,6.21,6.21,6.1724,6.18,13680,0
IBRX.US,5,20240606,201000,6.17,6.17,6.155,6.16,5893,0
IBRX.US,5,20240606,201500,6.15,6.175,6.15,6.1531,3586,0
IBRX.US,5,20240606,202000,6.1586,6.16,6.155,6.155,4943,0
IBRX.US,5,20240606,202500,6.15,6.165,6.15,6.15,9125,0
IBRX.US,5,20240606,203000,6.155,6.16,6.15,6.15,5994,0
IBRX.US,5,20240606,203500,6.155,6.17,6.135,6.17,10886,0
IBRX.US,5,20240606,204000,6.17,6.175,6.16,6.165,1384,0
IBRX.US,5,20240606,204500,6.165,6.17,6.165,6.1699,3743,0
IBRX.US,5,20240606,205000,6.17,6.18,6.1699,6.17,6392,0
IBRX.US,5,20240606,205500,6.165,6.17,6.16,6.165,11652,0
IBRX.US,5,20240606,210000,6.165,6.18,6.15,6.15,18195,0
IBRX.US,5,20240606,210500,6.15,6.16,6.14,6.145,15745,0
IBRX.US,5,20240606,211000,6.15,6.17,6.145,6.165,16316,0
IBRX.US,5,20240606,211500,6.165,6.17,6.14,6.145,17810,0
IBRX.US,5,20240606,212000,6.135,6.14,6.03,6.085,101421,0
IBRX.US,5,20240606,212500,6.085,6.12,6.08,6.115,26782,0
IBRX.US,5,20240606,213000,6.115,6.16,6.11,6.15,29544,0
IBRX.US,5,20240606,213500,6.145,6.145,6.09,6.105,21968,0
IBRX.US,5,20240606,214000,6.105,6.13,6.105,6.115,40731,0
IBRX.US,5,20240606,214500,6.12,6.15,6.1115,6.135,17520,0
IBRX.US,5,20240606,215000,6.14,6.155,6.085,6.095,54071,0
IBRX.US,5,20240606,215500,6.1,6.12,6.09,6.09,499486,0
IBRX.US,5,20240607,153000,6,6.05,5.9057,5.916,167409,0
IBRX.US,5,20240607,153500,5.92,6,5.9112,5.9999,23530,0
IBRX.US,5,20240607,154000,6,6.03,5.98,6.03,23652,0
IBRX.US,5,20240607,154500,6.035,6.0494,5.9946,6,21873,0
IBRX.US,5,20240607,155000,5.99,6.06,5.9898,6.02,27015,0
IBRX.US,5,20240607,155500,6.01,6.01,5.96,5.965,19704,0
IBRX.US,5,20240607,160000,5.96,6.0101,5.95,6.0101,85816,0
IBRX.US,5,20240607,160500,6.01,6.0799,6.01,6.065,30969,0
IBRX.US,5,20240607,161000,6.065,6.08,6.035,6.035,6228,0
IBRX.US,5,20240607,161500,6.035,6.115,6.035,6.06,42717,0
IBRX.US,5,20240607,162000,6.05,6.09,6.0299,6.0784,6771,0
IBRX.US,5,20240607,162500,6.075,6.12,6.065,6.115,22706,0
IBRX.US,5,20240607,163000,6.115,6.165,6.115,6.155,36673,0
IBRX.US,5,20240607,163500,6.17,6.2,6.17,6.1927,24679,0
IBRX.US,5,20240607,164000,6.195,6.26,6.195,6.255,21430,0
IBRX.US,5,20240607,164500,6.26,6.36,6.26,6.31,28001,0
IBRX.US,5,20240607,165000,6.32,6.32,6.2701,6.28,14116,0
IBRX.US,5,20240607,165500,6.2846,6.285,6.13,6.18,118152,0
IBRX.US,5,20240607,170000,6.17,6.2,6.1609,6.2,3368,0
IBRX.US,5,20240607,170500,6.1901,6.2,6.14,6.165,13745,0
IBRX.US,5,20240607,171000,6.165,6.1987,6.15,6.18,8972,0
IBRX.US,5,20240607,171500,6.1755,6.1755,6.12,6.12,19196,0
IBRX.US,5,20240607,172000,6.13,6.18,6.12,6.175,19719,0
IBRX.US,5,20240607,172500,6.1799,6.195,6.14,6.18,31113,0
IBRX.US,5,20240607,173000,6.18,6.2,6.12,6.145,69133,0
IBRX.US,5,20240607,173500,6.15,6.17,6.14,6.155,23814,0
IBRX.US,5,20240607,174000,6.16,6.19,6.13,6.13,44067,0
IBRX.US,5,20240607,174500,6.13,6.145,6.13,6.13,3746,0
IBRX.US,5,20240607,175000,6.135,6.135,6.08,6.095,17289,0
IBRX.US,5,20240607,175500,6.0999,6.1,6.07,6.0785,13321,0
IBRX.US,5,20240607,180000,6.08,6.09,6.0605,6.085,13659,0
IBRX.US,5,20240607,180500,6.085,6.09,6.075,6.085,6114,0
IBRX.US,5,20240607,181000,6.08,6.09,6.075,6.085,8441,0
IBRX.US,5,20240607,181500,6.09,6.13,6.09,6.125,15947,0
IBRX.US,5,20240607,182000,6.1275,6.16,6.1275,6.13,28928,0
IBRX.US,5,20240607,182500,6.125,6.125,6.1,6.115,5911,0
IBRX.US,5,20240607,183000,6.1147,6.115,6.1,6.1,7557,0
IBRX.US,5,20240607,183500,6.11,6.11,6.085,6.085,3700,0
IBRX.US,5,20240607,184000,6.085,6.11,6.085,6.0974,17615,0
IBRX.US,5,20240607,184500,6.095,6.11,6.075,6.095,18050,0
IBRX.US,5,20240607,185000,6.095,6.1,6.09,6.095,7194,0
IBRX.US,5,20240607,185500,6.1,6.11,6.1,6.11,8772,0
IBRX.US,5,20240607,190000,6.11,6.1133,6.08,6.085,7381,0
IBRX.US,5,20240607,190500,6.08,6.09,6.04,6.04,13578,0
IBRX.US,5,20240607,191000,6.045,6.08,6.04,6.07,13824,0
IBRX.US,5,20240607,191500,6.0799,6.095,6.06,6.09,21773,0
IBRX.US,5,20240607,192000,6.09,6.1,6.08,6.09,3012,0
IBRX.US,5,20240607,192500,6.085,6.085,6.045,6.045,7054,0
